route_id,service_id,trip_id,trip_headsign,wheelchair_accessible,block_id,direction_id,bikes_allowed,exceptional
L42D99,1,39055,"Řečkovice, hřbitov",1,2051.0,1,1,0
L42D99,1,39056,"Královo Pole, nádraží",1,2052.0,0,1,0
L70D99,1,39057,Ořešín,1,2052.0,1,1,0
L70D99,1,39058,"Královo Pole, nádraží",1,2053.0,0,1,0
L42D99,1,39059,"Ivanovice, Globus",1,2053.0,1,1,0
L42D99,1,39060,"Královo Pole, nádraží",1,2054.0,0,1,0
L70D99,1,39061,Ořešín,1,2054.0,1,1,0
L70D99,1,39062,"Královo Pole, nádraží",1,2055.0,0,1,0
L72D99,1,39063,Technologický park,1,2055.0,1,1,0
L42D99,1,39064,"Královo Pole, nádraží",1,2056.0,0,1,0
L70D99,1,39065,Ořešín,1,2056.0,1,1,0
L70D99,1,39066,"Královo Pole, nádraží",1,2057.0,0,1,0
L42D99,1,39067,"Ivanovice, Globus",1,2057.0,1,1,0
L42D99,1,39068,"Královo Pole, nádraží",1,2058.0,0,1,0
L70D99,1,39069,Ořešín,1,2058.0,1,1,0
L70D99,1,39070,"Královo Pole, nádraží",1,2059.0,0,1,0
L42D99,1,39071,"Ivanovice, Globus",1,2059.0,1,1,0
L42D99,1,39072,"Královo Pole, nádraží",1,2060.0,0,1,0
L70D99,1,39073,Ořešín,1,2060.0,1,1,0
L70D99,1,39074,"Královo Pole, nádraží",1,2061.0,0,1,0
L42D99,1,39075,"Ivanovice, Globus",1,2061.0,1,1,0
L42D99,1,39076,"Královo Pole, nádraží",1,2062.0,0,1,0
L70D99,1,39077,Ořešín,1,2062.0,1,1,0
L70D99,1,39078,"Královo Pole, nádraží",1,2063.0,0,1,0
L42D99,1,39079,"Ivanovice, Globus",1,2063.0,1,1,0
L42D99,1,39080,"Královo Pole, nádraží",1,2064.0,0,1,0
L70D99,1,39081,Ořešín,1,2064.0,1,1,0
L70D99,1,39082,"Královo Pole, nádraží",1,2065.0,0,1,0
L42D99,1,39083,"Ivanovice, Globus",1,2065.0,1,1,0
L42D99,1,39084,"Královo Pole, nádraží",1,2066.0,0,1,0
L70D99,1,39085,Ořešín,1,2066.0,1,1,0
L70D99,1,39086,"Královo Pole, nádraží",1,2067.0,0,1,0
L42D99,1,39087,"Ivanovice, Globus",1,2067.0,1,1,0
L42D99,1,39088,"Královo Pole, nádraží",1,2068.0,0,1,0
L70D99,1,39089,Ořešín,1,2068.0,1,1,0
L70D99,1,39090,"Královo Pole, nádraží",1,2069.0,0,1,0
L42D99,1,39091,"Ivanovice, Globus",1,2069.0,1,1,0
L42D99,1,39092,"Královo Pole, nádraží",1,2070.0,0,1,0
L70D99,1,39093,Ořešín,1,2070.0,1,1,0
L70D99,1,39094,"Královo Pole, nádraží",1,2071.0,0,1,0
L42D99,1,39095,"Ivanovice, Globus",1,2071.0,1,1,0
L42D99,1,39096,"Královo Pole, nádraží",1,2072.0,0,1,0
L70D99,1,39097,Ořešín,1,2072.0,1,1,0
L70D99,1,39098,"Královo Pole, nádraží",1,2073.0,0,1,0
L42D99,1,39099,"Ivanovice, Globus",1,2073.0,1,1,0
L42D99,1,39100,"Královo Pole, nádraží",1,2074.0,0,1,0
L70D99,1,39101,Ořešín,1,2074.0,1,1,0
L70D99,1,39102,"Královo Pole, nádraží",1,2075.0,0,1,0
L42D99,1,39103,"Ivanovice, Globus",1,2075.0,1,1,0
L42D99,1,39104,"Královo Pole, nádraží",1,2076.0,0,1,0
L70D99,1,39105,Ořešín,1,2076.0,1,1,0
L70D99,1,39106,"Královo Pole, nádraží",1,2077.0,0,1,0
L42D99,1,39107,"Ivanovice, Globus",1,2077.0,1,1,0
L42D99,1,39108,"Královo Pole, nádraží",1,2078.0,0,1,0
L70D99,1,39109,Ořešín,1,2078.0,1,1,0
L70D99,1,39110,"Královo Pole, nádraží",1,2079.0,0,1,0
L42D99,1,39111,"Ivanovice, Globus",1,2079.0,1,1,0
L42D99,1,39112,"Královo Pole, nádraží",1,2080.0,0,1,0
L70D99,1,39113,Ořešín,1,2080.0,1,1,0
L70D99,1,39114,"Královo Pole, nádraží",1,2081.0,0,1,0
L42D99,1,39115,"Ivanovice, Globus",1,2081.0,1,1,0
L42D99,1,39116,"Královo Pole, nádraží",1,2082.0,0,1,0
L70D99,1,39117,Ořešín,1,2082.0,1,1,0
L70D99,1,39118,"Královo Pole, nádraží",1,2083.0,0,1,0
L42D99,1,39119,"Ivanovice, Globus",1,2083.0,1,1,0
L42D99,1,39120,"Královo Pole, nádraží",1,2084.0,0,1,0
L70D99,1,39121,Ořešín,1,2084.0,1,1,0
L70D99,1,39122,"Královo Pole, nádraží",1,2085.0,0,1,0
L42D99,1,39123,"Ivanovice, Globus",1,2085.0,1,1,0
L42D99,1,39124,"Královo Pole, nádraží",1,2086.0,0,1,0
L70D99,1,39125,Ořešín,1,2086.0,1,1,0
L70D99,1,39126,"Královo Pole, nádraží",1,2087.0,0,1,0
L42D99,1,39127,"Ivanovice, Globus",1,2087.0,1,1,0
L42D99,1,39128,"Ivanovice, Globus",1,,1,1,0
L42D99,1,39129,"Královo Pole, nádraží",1,2088.0,0,1,0
L70D99,1,39130,Ořešín,1,2088.0,1,1,0
L70D99,1,39131,"Královo Pole, nádraží",1,2089.0,0,1,0
L42D99,1,39132,"Ivanovice, Globus",1,2089.0,1,1,0
L42D99,1,39133,"Královo Pole, nádraží",1,2090.0,0,1,0
L70D99,1,39134,Ořešín,1,2090.0,1,1,0
L70D99,1,39135,"Královo Pole, nádraží",1,2091.0,0,1,0
L42D99,1,39136,"Ivanovice, Globus",1,2091.0,1,1,0
L42D99,1,39137,"Královo Pole, nádraží",1,2092.0,0,1,0
L70D99,1,39138,Ořešín,1,2092.0,1,1,0
L70D99,1,39139,"Královo Pole, nádraží",1,2093.0,0,1,0
L42D99,1,39140,"Ivanovice, Globus",1,2093.0,1,1,0
L42D99,1,39141,"Královo Pole, nádraží",1,2094.0,0,1,0
L70D99,1,39142,Ořešín,1,2094.0,1,1,0
L70D99,1,39143,"Královo Pole, nádraží",1,2095.0,0,1,0
L42D99,1,39144,"Ivanovice, Globus",1,2095.0,1,1,0
L42D99,1,39145,"Královo Pole, nádraží",1,2096.0,0,1,0
L70D99,1,39146,Ořešín,1,2096.0,1,1,0
L70D99,1,39147,"Královo Pole, nádraží",1,2097.0,0,1,0
L42D99,1,39148,"Ivanovice, Globus",1,2097.0,1,1,0
L42D99,1,39149,"Královo Pole, nádraží",1,2098.0,0,1,0
L70D99,1,39150,Ořešín,1,2098.0,1,1,0
L70D99,1,39151,"Královo Pole, nádraží",1,2099.0,0,1,0
L42D99,1,39152,"Ivanovice, Globus",1,2099.0,1,1,0
L42D99,1,39153,"Královo Pole, nádraží",1,2100.0,0,1,0
L70D99,1,39154,Ořešín,1,2100.0,1,1,0
L70D99,1,39155,"Královo Pole, nádraží",1,2101.0,0,1,0
L42D99,1,39156,"Ivanovice, Globus",1,2101.0,1,1,0
L42D99,1,39157,"Královo Pole, nádraží",1,2102.0,0,1,0
L70D99,1,39158,Ořešín,1,2102.0,1,1,0
L70D99,1,39159,"Královo Pole, nádraží",1,2103.0,0,1,0
L42D99,1,39160,"Ivanovice, Globus",1,2103.0,1,1,0
L42D99,1,39161,"Královo Pole, nádraží",1,2104.0,0,1,0
L70D99,1,39162,Ořešín,1,2104.0,1,1,0
L70D99,1,39163,"Královo Pole, nádraží",1,2105.0,0,1,0
L42D99,1,39164,"Ivanovice, Globus",1,2105.0,1,1,0
L42D99,1,39165,Semilasso,1,,0,1,0
L42D99,1,39166,"Královo Pole, nádraží",1,2106.0,0,1,0
L70D99,1,39167,Ořešín,1,2106.0,1,1,0
L70D99,1,39168,"Královo Pole, nádraží",1,2107.0,0,1,0
L42D99,1,39169,"Ivanovice, Globus",1,2107.0,1,1,0
L42D99,1,39170,"Královo Pole, nádraží",1,2108.0,0,1,0
L70D99,1,39171,Ořešín,1,2108.0,1,1,0
L70D99,1,39172,"Královo Pole, nádraží",1,2109.0,0,1,0
L42D99,1,39173,"Ivanovice, Globus",1,2109.0,1,1,0
L42D99,1,39174,"Královo Pole, nádraží",1,2110.0,0,1,0
L70D99,1,39175,Ořešín,1,2110.0,1,1,0
L70D99,1,39176,"Královo Pole, nádraží",1,2111.0,0,1,0
L42D99,1,39177,"Ivanovice, Globus",1,2111.0,1,1,0
L42D99,1,39178,"Královo Pole, nádraží",1,2112.0,0,1,0
L70D99,1,39179,Ořešín,1,2112.0,1,1,0
L70D99,1,39180,"Královo Pole, nádraží",1,2113.0,0,1,0
L42D99,1,39181,"Ivanovice, Globus",1,2113.0,1,1,0
L42D99,1,39182,Semilasso,1,,0,1,0
L70D99,1,39183,Ořešín,1,,1,1,0
L70D99,1,39184,"Královo Pole, nádraží",1,2114.0,0,1,0
L42D99,1,39185,"Ivanovice, Globus",1,2114.0,1,1,0
L42D99,1,39186,"Královo Pole, nádraží",1,2115.0,0,1,0
L70D99,1,39187,Ořešín,1,2115.0,1,1,0
L70D99,1,39188,"Královo Pole, nádraží",1,2116.0,0,1,0
L42D99,1,39189,"Ivanovice, Globus",1,2116.0,1,1,0
L42D99,1,39190,"Královo Pole, nádraží",1,2117.0,0,1,0
L70D99,1,39191,Ořešín,1,2117.0,1,1,0
L70D99,1,39192,"Královo Pole, nádraží",1,2118.0,0,1,0
L42D99,1,39193,"Ivanovice, Globus",1,2118.0,1,1,0
L42D99,1,39194,"Královo Pole, nádraží",1,2119.0,0,1,0
L70D99,1,39195,Ořešín,1,2119.0,1,1,0
L70D99,1,39196,"Královo Pole, nádraží",1,2120.0,0,1,0
L42D99,1,39197,"Ivanovice, Globus",1,2120.0,1,1,0
L42D99,1,39198,"Královo Pole, nádraží",1,2121.0,0,1,0
L70D99,1,39199,Ořešín,1,2121.0,1,1,0
L70D99,1,39200,"Královo Pole, nádraží",1,2122.0,0,1,0
L42D99,1,39201,"Ivanovice, Globus",1,2122.0,1,1,0
L42D99,1,39202,"Královo Pole, nádraží",1,2123.0,0,1,0
L70D99,1,39203,Ořešín,1,2123.0,1,1,0
L70D99,1,39204,"Královo Pole, nádraží",1,2124.0,0,1,0
L42D99,1,39205,"Ivanovice, Globus",1,2124.0,1,1,0
L42D99,1,39206,"Královo Pole, nádraží",1,2125.0,0,1,0
L70D99,1,39207,Ořešín,1,2125.0,1,1,0
L70D99,1,39208,"Královo Pole, nádraží",1,2126.0,0,1,0
L42D99,1,39209,"Ivanovice, Globus",1,2126.0,1,1,0
L42D99,1,39210,"Královo Pole, nádraží",1,2127.0,0,1,0
L70D99,1,39211,Ořešín,1,2127.0,1,1,0
L70D99,1,39212,"Královo Pole, nádraží",1,2128.0,0,1,0
L42D99,1,39213,"Ivanovice, Globus",1,2128.0,1,1,0
L42D99,1,39214,"Královo Pole, nádraží",1,2129.0,0,1,0
L70D99,1,39215,Ořešín,1,2129.0,1,1,0
L70D99,1,39216,"Královo Pole, nádraží",1,2130.0,0,1,0
L42D99,1,39217,"Ivanovice, Globus",1,2130.0,1,1,0
L42D99,1,39218,"Královo Pole, nádraží",1,2131.0,0,1,0
L70D99,1,39219,Ořešín,1,2131.0,1,1,0
L70D99,1,39220,"Královo Pole, nádraží",1,2132.0,0,1,0
L42D99,1,39221,"Ivanovice, Globus",1,2132.0,1,1,0
L42D99,1,39222,"Královo Pole, nádraží",1,2133.0,0,1,0
L70D99,1,39223,Ořešín,1,2133.0,1,1,0
L70D99,1,39224,"Královo Pole, nádraží",1,2134.0,0,1,0
L42D99,1,39225,"Ivanovice, Globus",1,2134.0,1,1,0
L91D99,1,39226,Labská,1,,1,1,0
L91D99,1,39227,"Ivanovice, Globus",1,,0,1,0
L42D99,1,39228,"Ivanovice, Globus",1,,1,1,0
L42D99,1,39229,"Královo Pole, nádraží",1,2135.0,0,1,0
L70D99,1,39230,Ořešín,1,2135.0,1,1,0
L70D99,1,39231,"Královo Pole, nádraží",1,2136.0,0,1,0
L42D99,1,39232,"Ivanovice, Globus",1,2136.0,1,1,0
L42D99,1,39233,"Královo Pole, nádraží",1,2137.0,0,1,0
L70D99,1,39234,Ořešín,1,2137.0,1,1,0
L70D99,1,39235,"Královo Pole, nádraží",1,2138.0,0,1,0
L42D99,1,39236,"Ivanovice, Globus",1,2138.0,1,1,0
L42D99,1,39237,"Královo Pole, nádraží",1,2139.0,0,1,0
L70D99,1,39238,Ořešín,1,2139.0,1,1,0
L70D99,1,39239,"Královo Pole, nádraží",1,2140.0,0,1,0
L42D99,1,39240,"Ivanovice, Globus",1,2140.0,1,1,0
L42D99,1,39241,"Královo Pole, nádraží",1,2141.0,0,1,0
L70D99,1,39242,Ořešín,1,2141.0,1,1,0
L70D99,1,39243,"Královo Pole, nádraží",1,2142.0,0,1,0
L42D99,1,39244,"Ivanovice, Globus",1,2142.0,1,1,0
L42D99,1,39245,"Královo Pole, nádraží",1,2143.0,0,1,0
L70D99,1,39246,Ořešín,1,2143.0,1,1,0
L70D99,1,39247,"Královo Pole, nádraží",1,2144.0,0,1,0
L42D99,1,39248,"Ivanovice, Globus",1,2144.0,1,1,0
L42D99,1,39249,"Královo Pole, nádraží",1,2145.0,0,1,0
L70D99,1,39250,Ořešín,1,2145.0,1,1,0
L70D99,1,39251,"Královo Pole, nádraží",1,2146.0,0,1,0
L42D99,1,39252,"Ivanovice, Globus",1,2146.0,1,1,0
L42D99,1,39253,"Královo Pole, nádraží",1,2147.0,0,1,0
L70D99,1,39254,Ořešín,1,2147.0,1,1,0
L70D99,1,39255,"Královo Pole, nádraží",1,2148.0,0,1,0
L42D99,1,39256,"Ivanovice, Globus",1,2148.0,1,1,0
L42D99,1,39257,"Královo Pole, nádraží",1,2149.0,0,1,0
L70D99,1,39258,Ořešín,1,2149.0,1,1,0
L70D99,1,39259,"Královo Pole, nádraží",1,2150.0,0,1,0
L42D99,1,39260,"Ivanovice, Globus",1,2150.0,1,1,0
L70D99,1,39261,"Královo Pole, nádraží",1,2151.0,0,1,0
L42D99,1,39262,"Ivanovice, Globus",1,2151.0,1,1,0
L42D99,1,39263,"Královo Pole, nádraží",1,2152.0,0,1,0
L70D99,1,39264,Ořešín,1,2152.0,1,1,0
L70D99,1,39265,"Královo Pole, nádraží",1,2153.0,0,1,0
L42D99,1,39266,"Ivanovice, Globus",1,2153.0,1,1,0
L44D99,1,39267,ÚAN Zvonařka,1,,0,1,0
L44D99,1,39268,ÚAN Zvonařka,1,,0,1,0
L44D99,1,39269,ÚAN Zvonařka,1,,0,1,0
L44D99,1,39270,ÚAN Zvonařka,1,,0,1,0
L44D99,1,39271,ÚAN Zvonařka,1,,0,1,0
L44D99,1,39272,ÚAN Zvonařka,1,,0,1,0
L44D99,1,39273,ÚAN Zvonařka,1,,0,1,0
L44D99,1,39274,ÚAN Zvonařka,1,,0,1,0
L44D99,1,39275,ÚAN Zvonařka,1,,0,1,0
L44D99,1,39276,ÚAN Zvonařka,1,,0,1,0
L44D99,1,39277,ÚAN Zvonařka,1,,0,1,0
L44D99,1,39278,ÚAN Zvonařka,1,,0,1,0
L44D99,1,39279,ÚAN Zvonařka,1,,0,1,0
L44D99,1,39280,ÚAN Zvonařka,1,,0,1,0
L44D99,1,39281,ÚAN Zvonařka,1,,0,1,0
L44D99,1,39282,ÚAN Zvonařka,1,,0,1,0
L44D99,1,39283,ÚAN Zvonařka,1,,0,1,0
L44D99,1,39284,ÚAN Zvonařka,1,,0,1,0
L44D99,1,39285,ÚAN Zvonařka,1,,0,1,0
L50D99,1,39286,Zoologická zahrada,1,,1,1,0
L790D99,1,39287,Areál Slatina,1,,1,0,1
L44D99,1,39288,ÚAN Zvonařka,1,,0,1,0
L44D99,1,39289,ÚAN Zvonařka,1,,0,1,0
L44D99,1,39290,ÚAN Zvonařka,1,,0,1,0
L44D99,1,39291,ÚAN Zvonařka,1,,0,1,0
L44D99,1,39292,ÚAN Zvonařka,1,,0,1,0
L44D99,1,39293,ÚAN Zvonařka,1,,0,1,0
L44D99,1,39294,ÚAN Zvonařka,1,,0,1,0
L44D99,1,39295,ÚAN Zvonařka,1,,0,1,0
L44D99,1,39296,ÚAN Zvonařka,1,,0,1,0
L44D99,1,39297,ÚAN Zvonařka,1,,0,1,0
L790D99,1,39298,Říčanská,1,,0,0,1
L97D99,400,39299,Mendlovo náměstí,1,2154.0,0,1,0
L44D99,400,39300,ÚAN Zvonařka,1,2154.0,0,1,0
L44D99,400,39301,ÚAN Zvonařka,1,2154.0,0,1,0
L44D99,400,39302,ÚAN Zvonařka,1,,0,1,0
L44D99,400,39303,ÚAN Zvonařka,1,,0,1,0
L44D99,400,39304,ÚAN Zvonařka,1,,0,1,0
L44D99,400,39305,ÚAN Zvonařka,1,,0,1,0
L44D99,400,39306,ÚAN Zvonařka,1,,0,1,0
L44D99,400,39307,ÚAN Zvonařka,1,,0,1,0
L44D99,400,39308,ÚAN Zvonařka,1,,0,1,0
L44D99,400,39309,ÚAN Zvonařka,1,,0,1,0
L44D99,400,39310,ÚAN Zvonařka,1,,0,1,0
L77D99,400,39311,Letiště Tuřany - terminál,1,,1,1,0
L77D99,400,39312,Úzká,1,,0,1,0
L384D99,400,39313,Náměstí Míru,1,,1,1,1
L44D99,400,39314,ÚAN Zvonařka,1,,0,1,0
L44D99,400,39315,ÚAN Zvonařka,1,,0,1,0
L44D99,400,39316,ÚAN Zvonařka,1,,0,1,0
L44D99,400,39317,ÚAN Zvonařka,1,,0,1,0
L44D99,400,39318,ÚAN Zvonařka,1,,0,1,0
L44D99,400,39319,ÚAN Zvonařka,1,,0,1,0
L44D99,400,39320,ÚAN Zvonařka,1,,0,1,0
L44D99,400,39321,ÚAN Zvonařka,1,,0,1,0
L44D99,400,39322,ÚAN Zvonařka,1,,0,1,0
L44D99,400,39323,ÚAN Zvonařka,1,,0,1,0
L77D99,400,39324,Areál Slatina,1,,1,1,0
L77D99,400,39325,Úzká,1,,0,1,0
L77D99,400,39326,Letiště Tuřany - terminál,1,,1,1,0
L44D99,400,39327,ÚAN Zvonařka,1,,0,1,0
L44D99,400,39328,ÚAN Zvonařka,1,,0,1,0
L44D99,400,39329,ÚAN Zvonařka,1,,0,1,0
L44D99,400,39330,ÚAN Zvonařka,1,,0,1,0
L44D99,400,39331,ÚAN Zvonařka,1,,0,1,0
L44D99,400,39332,ÚAN Zvonařka,1,,0,1,0
L44D99,400,39333,ÚAN Zvonařka,1,,0,1,0
L44D99,400,39334,ÚAN Zvonařka,1,,0,1,0
L44D99,400,39335,ÚAN Zvonařka,1,,0,1,0
L44D99,400,39336,ÚAN Zvonařka,1,,0,1,0
L44D99,400,39337,ÚAN Zvonařka,1,,0,1,0
L77D99,400,39338,Areál Slatina,1,,1,1,0
L75D99,400,39339,Stará osada,1,,0,1,0
L44D99,1,39340,ÚAN Zvonařka,1,2155.0,0,1,0
L44D99,1,39341,ÚAN Zvonařka,1,2155.0,0,1,0
L44D99,1,39342,ÚAN Zvonařka,1,,0,1,0
L44D99,1,39343,ÚAN Zvonařka,1,,0,1,0
L44D99,1,39344,ÚAN Zvonařka,1,,0,1,0
L44D99,1,39345,ÚAN Zvonařka,1,,0,1,0
L44D99,1,39346,ÚAN Zvonařka,1,,0,1,0
L44D99,1,39347,ÚAN Zvonařka,1,,0,1,0
L44D99,1,39348,ÚAN Zvonařka,1,,0,1,0
L44D99,1,39349,ÚAN Zvonařka,1,,0,1,0
L44D99,1,39350,ÚAN Zvonařka,1,,0,1,0
L44D99,1,39351,ÚAN Zvonařka,1,,0,1,0
L89D99,400,39352,Areál Slatina,1,,1,1,1
L44D99,400,39353,ÚAN Zvonařka,1,,0,1,0
L44D99,400,39354,ÚAN Zvonařka,1,,0,1,0
L44D99,400,39355,ÚAN Zvonařka,1,,0,1,0
L44D99,400,39356,ÚAN Zvonařka,1,,0,1,0
L44D99,400,39357,ÚAN Zvonařka,1,,0,1,0
L44D99,1,39358,ÚAN Zvonařka,1,,0,1,0
L44D99,1,39359,ÚAN Zvonařka,1,,0,1,0
L44D99,1,39360,ÚAN Zvonařka,1,,0,1,0
L77D99,1,39361,Úzká,1,,0,1,0
L44D99,1,39362,ÚAN Zvonařka,1,,0,1,0
L44D99,1,39363,ÚAN Zvonařka,1,,0,1,0
L46D99,1,39364,Erbenova,1,,0,1,0
L46D99,1,39365,Haškova,1,,1,1,0
L46D99,1,39366,Erbenova,1,,0,1,0
L46D99,1,39367,Haškova,1,,1,1,0
L46D99,1,39368,Erbenova,1,,0,1,0
L46D99,1,39369,Haškova,1,,1,1,0
L46D99,1,39370,Erbenova,1,,0,1,0
L46D99,1,39371,Haškova,1,,1,1,0
L46D99,1,39372,Erbenova,1,,0,1,0
L46D99,1,39373,Haškova,1,,1,1,0
L46D99,1,39374,Erbenova,1,,0,1,0
L46D99,1,39375,Haškova,1,,1,1,0
L46D99,1,39376,Erbenova,1,,0,1,0
L46D99,1,39377,Haškova,1,,1,1,0
L46D99,1,39378,Erbenova,1,,0,1,0
L46D99,1,39379,Haškova,1,,1,1,0
L46D99,1,39380,Erbenova,1,,0,1,0
L46D99,1,39381,Haškova,1,,1,1,0
L46D99,1,39382,Erbenova,1,,0,1,0
L46D99,1,39383,Haškova,1,,1,1,0
L46D99,1,39384,Erbenova,1,,0,1,0
L46D99,1,39385,Haškova,1,,1,1,0
L46D99,1,39386,Erbenova,1,,0,1,0
L46D99,1,39387,Haškova,1,,1,1,0
L57D99,1,39388,Maloměřický most,1,2156.0,0,1,0
L57D99,1,39389,Útěchov,1,2156.0,1,1,0
L57D99,1,39390,Maloměřický most,1,2157.0,0,1,0
L57D99,1,39391,Haškova,1,2157.0,1,1,0
L46D99,1,39392,Erbenova,1,,0,1,0
L46D99,1,39393,Haškova,1,,1,1,0
L46D99,1,39394,Erbenova,1,,0,1,0
L46D99,1,39395,Haškova,1,,1,1,0
L46D99,1,39396,Erbenova,1,,0,1,0
L46D99,1,39397,Haškova,1,,1,1,0
L46D99,1,39398,Erbenova,1,,0,1,0
L46D99,1,39399,Haškova,1,,1,1,0
L46D99,1,39400,Erbenova,1,,0,1,0
L46D99,1,39401,Haškova,1,,1,1,0
L46D99,1,39402,Erbenova,1,,0,1,0
L46D99,1,39403,Haškova,1,,1,1,0
L46D99,1,39404,Erbenova,1,,0,1,0
L46D99,1,39405,Haškova,1,,1,1,0
L75D99,400,39406,"Slatina, nádraží",1,,1,1,0
L75D99,400,39407,"Obřany, sídliště",1,,0,1,0
L46D99,400,39408,Erbenova,1,,0,1,0
L46D99,400,39409,Haškova,1,,1,1,0
L46D99,400,39410,Erbenova,1,,0,1,0
L46D99,400,39411,Haškova,1,,1,1,0
L46D99,400,39412,Erbenova,1,,0,1,0
L46D99,400,39413,Haškova,1,,1,1,0
L57D99,400,39414,Maloměřický most,1,2158.0,0,1,0
L57D99,400,39415,Útěchov,1,2158.0,1,1,0
L57D99,400,39416,Maloměřický most,1,2159.0,0,1,0
L57D99,400,39417,Haškova,1,2159.0,1,1,0
L46D99,400,39418,Erbenova,1,,0,1,0
L46D99,400,39419,Haškova,1,,1,1,0
L46D99,400,39420,Erbenova,1,,0,1,0
L46D99,400,39421,Haškova,1,,1,1,0
L46D99,400,39422,Erbenova,1,,0,1,0
L46D99,400,39423,Haškova,1,,1,1,0
L46D99,1,39424,Erbenova,1,,0,1,0
L46D99,1,39425,Haškova,1,,1,1,0
L46D99,1,39426,Erbenova,1,,0,1,0
L46D99,1,39427,Haškova,1,,1,1,0
L46D99,1,39428,Erbenova,1,,0,1,0
L46D99,1,39429,Haškova,1,,1,1,0
L46D99,1,39430,Erbenova,1,,0,1,0
L46D99,1,39431,Haškova,1,,1,1,0
L46D99,1,39432,Erbenova,1,,0,1,0
L46D99,1,39433,Haškova,1,,1,1,0
L46D99,1,39434,Erbenova,1,,0,1,0
L46D99,1,39435,Haškova,1,,1,1,0
L46D99,1,39436,Erbenova,1,,0,1,0
L46D99,1,39437,Haškova,1,,1,1,0
L46D99,1,39438,Erbenova,1,,0,1,0
L46D99,1,39439,Haškova,1,,1,1,0
L46D99,1,39440,Erbenova,1,,0,1,0
L46D99,1,39441,Haškova,1,,1,1,0
L46D99,1,39442,Erbenova,1,,0,1,0
L46D99,1,39443,Haškova,1,,1,1,0
L46D99,1,39444,Erbenova,1,,0,1,0
L46D99,1,39445,Haškova,1,,1,1,0
L46D99,1,39446,Erbenova,1,,0,1,0
L46D99,1,39447,Haškova,1,,1,1,0
L46D99,1,39448,Erbenova,1,,0,1,0
L46D99,1,39449,Haškova,1,,1,1,0
L46D99,1,39450,Erbenova,1,,0,1,0
L46D99,1,39451,Haškova,1,,1,1,0
L46D99,1,39452,Erbenova,1,,0,1,0
L46D99,1,39453,Haškova,1,,1,1,0
L46D99,1,39454,Erbenova,1,,0,1,0
L46D99,1,39455,Haškova,1,,1,1,0
L46D99,1,39456,Erbenova,1,,0,1,0
L46D99,1,39457,Haškova,1,,1,1,0
L46D99,1,39458,Erbenova,1,,0,1,0
L46D99,1,39459,Haškova,1,,1,1,0
L46D99,1,39460,Erbenova,1,,0,1,0
L46D99,1,39461,Haškova,1,,1,1,0
L46D99,1,39462,Erbenova,1,,0,1,0
L46D99,1,39463,Haškova,1,,1,1,0
L57D99,1,39464,Maloměřický most,1,2160.0,0,1,0
L57D99,1,39465,Klarisky,1,2160.0,1,1,0
L57D99,1,39466,Maloměřický most,1,2161.0,0,1,0
L57D99,1,39467,Haškova,1,2161.0,1,1,0
L46D99,1,39468,Erbenova,1,,0,1,0
L46D99,1,39469,Haškova,1,,1,1,0
L46D99,1,39470,Haškova,1,,1,1,0
L46D99,1,39471,Erbenova,1,,0,1,0
L46D99,1,39472,Haškova,1,,1,1,0
L46D99,1,39473,Erbenova,1,,0,1,0
L46D99,1,39474,Haškova,1,,1,1,0
L46D99,1,39475,Erbenova,1,,0,1,0
L46D99,1,39476,Haškova,1,,1,1,0
L57D99,1,39477,Lesnická,1,2162.0,0,1,0
L57D99,1,39478,Haškova,1,2162.0,1,1,0
L46D99,400,39479,Erbenova,1,,0,1,0
L46D99,400,39480,Haškova,1,,1,1,0
L46D99,400,39481,Erbenova,1,,0,1,0
L46D99,400,39482,Haškova,1,,1,1,0
L46D99,400,39483,Erbenova,1,,0,1,0
L46D99,400,39484,Haškova,1,,1,1,0
L57D99,400,39485,Maloměřický most,1,2163.0,0,1,0
L57D99,400,39486,Haškova,1,2163.0,1,1,0
L46D99,400,39487,Erbenova,1,,0,1,0
L46D99,400,39488,Haškova,1,,1,1,0
L46D99,400,39489,Erbenova,1,,0,1,0
L46D99,400,39490,Haškova,1,,1,1,0
L46D99,400,39491,Erbenova,1,,0,1,0
L46D99,400,39492,Haškova,1,,1,1,0
L46D99,400,39493,Erbenova,1,,0,1,0
L46D99,400,39494,Haškova,1,,1,1,0
L46D99,400,39495,Erbenova,1,,0,1,0
L46D99,400,39496,Haškova,1,,1,1,0
L46D99,400,39497,Erbenova,1,,0,1,0
L46D99,400,39498,Haškova,1,,1,1,0
L46D99,400,39499,Erbenova,1,,0,1,0
L46D99,400,39500,Haškova,1,,1,1,0
L46D99,400,39501,Erbenova,1,,0,1,0
L46D99,400,39502,Haškova,1,,1,1,0
L46D99,400,39503,Erbenova,1,,0,1,0
L46D99,400,39504,Haškova,1,,1,1,0
L46D99,400,39505,Erbenova,1,,0,1,0
L46D99,400,39506,Haškova,1,,1,1,0
L57D99,400,39507,Lesnická,1,2164.0,0,1,0
L57D99,400,39508,Haškova,1,2164.0,1,1,0
L57D99,400,39509,Maloměřický most,1,2165.0,0,1,0
L57D99,400,39510,Útěchov,1,2165.0,1,1,0
L57D99,400,39511,Maloměřický most,1,2166.0,0,1,0
L57D99,400,39512,Haškova,1,2166.0,1,1,0
L46D99,400,39513,Erbenova,1,,0,1,0
